time,price,size,brs,title,link,loc
2015-12-28 07:33:00,3280.0,,2.0,Reserve the Good life Pool/Spa Fitness Volleyball  Tennis Ct 1175squaref,/mnh/abo/5374292616.html,mnh
2015-12-28 07:32:00,1695.0,,2.0,Spacious apartment amazing building With Laundry,/mnh/abo/5340006000.html,mnh
2015-12-28 07:29:00,2785.0,,1.0,Comfy quiet 1 bedroom 1,/mnh/abo/5374291642.html,mnh
2015-12-28 07:25:00,2860.0,,2.0,Lovely Area In Upper West Side Big Two BR,/mnh/abo/5374290754.html,mnh
2015-12-28 07:21:00,2490.0,,1.0,1 Bdrm / 1 Bath Apartment in Carriage Place Apartments NEW SPECIAL,/mnh/abo/5374289878.html,mnh
2015-12-28 07:17:00,2650.0,,2.0,ONE LEFT 2BR  Deepwood Estates Apartments in Upper East Side NY,/mnh/abo/5374288758.html,mnh
2015-12-28 07:13:00,1350.0,,1.0,EXTRA LARGE RENOVATED ONE BRSTEPS 1A TRAINS,/mnh/fee/5377299597.html,mnh
2015-12-28 07:13:00,2890.0,,1.0,OneBR/OneBA Apartment Home w/ Lighted Ceiling Programmable Thermostat  Fans,/mnh/abo/5370826959.html,mnh
2015-12-28 07:09:00,2535.0,,2.0,Golden Hills Apartments 2 Bedrooms 2535,/mnh/abo/5374286921.html,mnh
2015-12-28 07:05:00,2100.0,,1.0,Welcome to Your OneBedroom OneBath Apartment,/mnh/abo/5374286054.html,mnh
2015-12-28 06:53:00,2295.0,,3.0, Gorgeous Renovated Apartment with Exposed Brick  FULL NEW,/mnh/abo/5353731006.html,mnh
2015-12-28 06:50:00,4495.0,,6.0,  THE MASTERPIECE  6BR 2BATH  PRIVATE GARDEN,/mnh/abo/5349083105.html,mnh
2015-12-28 06:42:00,3995.0,,5.0, THE MASTERPIECE  5BR 2BATH  BRAND NEWNO FEE,/mnh/abo/5368325713.html,mnh
2015-12-28 06:40:00,1475.0,,1.0,PERFECT HUGE 1 BR  QUIET LOCATION  GREAT DEAL,/mnh/abo/5355465568.html,mnh
2015-12-28 06:39:00,2295.0,,3.0, Gorgeous Renovated Apartment with Exposed Brick  FULL NEW,/mnh/abo/5355414652.html,mnh
2015-12-28 06:38:00,1795.0,,2.0, Spacious Newly Renovated Apartment Amazing View,/mnh/abo/5355427875.html,mnh
2015-12-28 06:36:00,4200.0,1100.0,2.0,NO Fee Large light filled 2beds 1bath. Near 96th Street,/mnh/abo/5374001777.html,mnh
2015-12-28 06:33:00,1550.0,,2.0,Impeccably Renovated 2 br apartment THIS IS THE ONE,/mnh/abo/5364134759.html,mnh
2015-12-28 06:32:00,1195.0,,1.0,Unmissable Price 1br BSMT APT...full renovated,/mnh/abo/5365522801.html,mnh
2015-12-28 06:31:00,2275.0,655.0,2.0,2 BEDROOM  UES  HARLEM  ELEVATOR LAUNDRY FREE UTILITIES  NO FEE,/mnh/nfb/5377284491.html,mnh
2015-12-28 06:31:00,3650.0,1150.0,4.0,4 BEDROOM  UES  HARLEM  ELEVATOR LAUNDRY FREE UTILITIES  NO FEE,/mnh/nfb/5377284343.html,mnh
2015-12-28 06:30:00,3095.0,,1.0,Jr 1 BED  LUXURY WHITE GLOVE  GYM ROOFDECK POOL GARAGE  NO FEE,/mnh/nfb/5377284203.html,mnh
2015-12-28 06:30:00,3112.0,,2.0,2 BED 2 BATH  LUXURY  DOORMAN  GYM  GARAGE  FREE MONTH  NO FEE,/mnh/nfb/5377284072.html,mnh
2015-12-28 06:30:00,3095.0,,1.0,UES  LUXURY  DOORMAN  GYM  ROOFDECK  GARAGE  FREE MONTH  NO FEE,/mnh/nfb/5377283969.html,mnh
2015-12-28 06:30:00,2195.0,,3.0, GORGEOUS Renovated Apartment with Exposed Brick Just Beautiful,/mnh/abo/5374318741.html,mnh
2015-12-28 06:29:00,3800.0,,1.0,MODERN FURNISHED SHORT TERM 1 BR WITH 24 HOUR DOORMAN NO FEE,/mnh/abo/5371787941.html,mnh
2015-12-28 10:25:00,1860.0,,2.0, Pool View Big 2 Bedroom with Two Walk in Closets ,/que/abo/5374326530.html,que
2015-12-28 10:19:00,16.0,,2.0,2Bed 1Bath w/Private Backyard,/que/abo/5377382302.html,que
2015-12-28 10:19:00,1950.0,,1.0,4STOPS TO MANHATTAN WITH THE N/Q TAIN,/que/fee/5377473411.html,que
2015-12-28 10:18:00,1625.0,795.0,1.0,Newly Renovated 1 Bedroom in Luxury 24 Hour Doorman Building,/que/fee/5377472336.html,que
2015-12-28 10:18:00,1700.0,,2.0,2 bedroomSpacious and Cheap,/que/abo/5355720832.html,que
2015-12-28 10:16:00,1695.0,,1.0,1695 One bdrm fine layout Indigo Run Apartments,/que/abo/5377362654.html,que
2015-12-28 10:13:00,2395.0,,3.0,3 bedroom Astoria Upper Ditmars,/que/abo/5377436125.html,que
2015-12-28 10:10:00,700.0,,1.0,NY Queens  For Rent,/que/abo/5377460201.html,que
2015-12-28 10:08:00,2250.0,,2.0,VERY LARGE 2 BEDROOM 2 BATHROOM IN THE HEART OF KEW GARDENS,/que/abo/5340190864.html,que
2015-12-28 10:08:00,1650.0,,1.0,LARGE 1 BEDROOM JR 4,/que/abo/5340181540.html,que
2015-12-28 10:08:00,1500.0,,1.0,Beautiful 1 bedroom // renovated// close to train,/que/abo/5349483193.html,que
2015-12-28 10:07:00,1585.0,,1.0, Welcome Home  Super new 1 bedroom for U ,/que/abo/5377347175.html,que
2015-12-28 09:49:00,2884.0,,1.0,Long Island City Luxury 1BR Located by a Thriving Commercial District,/que/abo/5377339150.html,que
2015-12-28 09:48:00,2140.0,,1.0,Luxury Location and Convenience,/que/abo/5374318185.html,que
2015-12-28 09:48:00,2399.0,,3.0,3 bar  2 full bath  trainsE/F/J/Q10 bus,/que/abo/5377342927.html,que
2015-12-28 09:48:00,1150.0,,1.0,ST ALBANS ONE BDRM APT IN WELL MAINTAINED RENT STABILIZED COMPLEX,/que/fee/5377428940.html,que
2015-12-28 09:44:00,2600.0,,3.0,NO BROKERS FEE HEART OF ASTORIA 5 MIN TO DITMARS BLVD SUBWAY,/que/abo/5338236980.html,que
2015-12-28 09:42:00,2100.0,1300.0,3.0,Huge 3 Bed in Jackson Heights Elmhurst Steps to Subway 7 Train,/que/fee/5377421706.html,que
2015-12-28 09:39:00,2400.0,,3.0,A Newly Renovated Three Bedroom Apt,/que/abo/5377401372.html,que
2015-12-28 09:38:00,2100.0,,2.0,by 23rd Street and 31st Avenue,/que/abo/5377334563.html,que
2015-12-28 09:38:00,1800.0,,2.0,2BR 2BA  LIRR 1 Block,/que/abo/5377354995.html,que
2015-12-28 09:34:00,700.0,,1.0,NY Queens  For Rent,/que/abo/5377399187.html,que
2015-12-28 09:28:00,1975.0,,2.0,REMODELED 2 BEDROOM JR 4 W / TERRACE IN COOP BLDG NO BOARD APPROVAL,/que/abo/5372610578.html,que
2015-12-28 09:28:00,2100.0,,2.0,REMODELED FULL 2 BED SPONSOR UNIT IN COOP BUILDING NO BOARD,/que/abo/5355323451.html,que
2015-12-28 09:28:00,1950.0,,2.0,REMODELED 2 BED JR. 4 SPONSOR UNIT IN COOP BUILDING NO BOARD ,/que/abo/5364353532.html,que
2015-12-28 09:26:00,1375.0,585.0,1.0,New on Market Nice one bdrm,/que/abo/5377393465.html,que
2015-12-28 09:26:00,2200.0,,3.0,Move in todayRenov 3Br2Ba in Fresh Meadows,/que/fee/5377401412.html,que
2015-12-28 09:26:00,1195.0,,1.0,BAYSWATER FAR RKWY FIRST MONTH RENT FREE,/que/fee/5377400886.html,que
2015-12-28 09:24:00,1350.0,,2.0,BAYSWATER FAR RKWY FIRST MONTH RENT FREE,/que/fee/5377398943.html,que
2015-12-28 09:23:00,2500.0,,3.0,Beautiful 3BRS2.5 bath in Douglaston,/que/fee/5377397977.html,que
2015-12-28 09:19:00,3000.0,,4.0,four bedroom five minute to train,/que/abo/5365528878.html,que
2015-12-28 09:18:00,3000.0,,4.0,four bedroom five minute to train,/que/abo/5350580679.html,que
2015-12-28 09:15:00,2000.0,,3.0,3 Bedroom 1 bathroom parking is inculded ,/que/abo/5377352181.html,que
2015-12-28 09:15:00,3462.0,,2.0,Jackson Ave Luxury Apt w/ Nice Amenities incl Skyline Views  Lounge,/que/abo/5377344450.html,que
2015-12-28 09:13:00,1725.0,,1.0,Nice One bdrm apartment. A MUST SEE Stores and near Schools,/que/abo/5370829781.html,que
2015-12-28 09:11:00,2000.0,1200.0,2.0,Beautiful 2BR apartment in private home heat and gas included,/que/abo/5377298004.html,que
2015-12-28 09:09:00,2400.0,700.0,1.0,GUT RENOVATED 700sf 1Br/1BaLIC Hunters Point/ WATERFRONTPICS,/que/fee/5377382387.html,que
2015-12-28 09:09:00,2700.0,,3.0,2 Full Bathrooms New Appliances 2nd Floor with a Balcony,/que/abo/5377331427.html,que
2015-12-28 09:09:00,1450.0,,1.0,115 STREET / MYRTLE AVE FIRST MONTH RENT FREE ONE BDRM,/que/fee/5377381710.html,que
2015-12-28 09:06:00,2700.0,,1.0,Amazing One BR w/ New Appliances Modern Bath  Great Views,/que/abo/5377336153.html,que
2015-12-28 09:06:00,2764.0,,1.0,LIC Apt w/ Nice Amenities incl Skyline Views  Lounge,/que/abo/5377326531.html,que
2015-12-28 09:05:00,1500.0,800.0,1.0,Pet friendly 1 bedroom lower level apartment,/que/abo/5370243328.html,que
2015-12-28 08:59:00,1695.0,,1.0,Luxury 1 Bedroom Apts AvailableImmediate Less than One Month Brokers Fee,/que/fee/5377371651.html,que
2015-12-28 08:54:00,1900.0,,3.0,Apartamento 3 Dormitorio 1 Banos,/que/abo/5377353832.html,que
2015-12-28 08:52:00,2700.0,,1.0,Super 1BR w/ Stainless Steel Appliance Oak Flooring  Luxury Finishes,/que/abo/5377325570.html,que
2015-12-28 08:51:00,2250.0,,2.0,2 bedrooms 2 bathrooms for rent,/que/abo/5374298645.html,que
2015-12-28 08:51:00,2764.0,,1.0,Excellent No Fee One BR w/ Oak Flooring and Luxury Finishes  More,/que/abo/5377336934.html,que
2015-12-28 08:47:00,2884.0,,1.0,Fabulous One Bedroom in Hip  Trendy Neighborhood of Long Island City,/que/abo/5377328267.html,que
2015-12-28 08:47:00,3462.0,,2.0,Luxury Apartment includes a Fitness center  Yoga Studio  More,/que/abo/5377345808.html,que
2015-12-28 08:42:00,1960.0,,1.0,One BEDROOM APT. AVAILABLE NOW  ALL UTILITIES INCLUDED,/que/abo/5377301405.html,que
2015-12-28 08:37:00,2700.0,,1.0,Great Apt Nice Area in Fabulous Newly Built Residence w/ Amenities,/que/abo/5377338312.html,que
2015-12-28 08:36:00,3462.0,,2.0,Jackson Ave Luxury 2BR includes a Fitness center  Yoga Studio  More,/que/abo/5377326966.html,que
2015-12-28 08:33:00,1815.0,,1.0,Reduced Modern 1 Bedroom 1 Bathroom,/que/abo/5374289360.html,que
2015-12-28 08:30:00,2200.0,850.0,1.0,HUGE 1 BEDR IN PRIME SUNNYSIDE AREA 1 BLOCK FROM TRAIN STATION,/que/fee/5377345918.html,que
2015-12-28 08:29:00,2250.0,1100.0,2.0,BEAUTIFUL RENOVATION2 BEDR WASHERDRYER IN UNIT IN NORTH FLUSHING,/que/fee/5377345500.html,que
2015-12-28 08:29:00,2250.0,1300.0,2.0,HUGE 1300SqFtGUT RENOVATED1300SqFt 2 BEDR2 BATH IN NORTH FLUSHING,/que/fee/5377345125.html,que
2015-12-28 08:26:00,2300.0,1000.0,2.0,2 Full Bath Washer and Dryer with a Balcony,/que/abo/5377336782.html,que
2015-12-28 08:23:00,2100.0,,3.0,No Fee Newly Renovated 3BR Near Queens College,/que/abo/5372398820.html,que
2015-12-28 08:02:00,2000.0,,2.0,WALK TO ALL ALL RE.DONE,/que/abo/5377282875.html,que
2015-12-28 07:55:00,1965.0,,1.0, LIVE IN THE Farmwood Garden Apartments  One BEDS AVAILABLE ,/que/abo/5370422541.html,que
2015-12-28 07:55:00,3500.0,,3.0,3br / 2ba HOUSE FOR LEASE 3500. LARGE ROOMS / JAMAICA ESTATES,/que/abo/5353120905.html,que
2015-12-28 07:45:00,1900.0,900.0,1.0,Large bright 1BR on 76th Road near EF subway,/que/fee/5377315364.html,que
2015-12-28 07:38:00,2075.0,,1.0,Forest Hills Luxury Rental 2075,/que/nfb/5377311481.html,que
2015-12-28 07:19:00,1910.0,,2.0,NICE 2 BR  Rehabbed  Walk In Closets  W/D Hook Ups,/que/abo/5374089564.html,que
2015-12-28 07:13:00,1050.0,,1.0,SEMI STUDIO 1 BEDROOM 1050,/que/abo/5370595314.html,que
2015-12-28 06:20:00,1330.0,,1.0,We Want You To Claim This Address,/que/abo/5377255683.html,que
2015-12-28 06:05:00,2300.0,,2.0,All utilities incl big 2BR w/backyard dshwshr W/D  parkingpets ok,/que/fee/5377275921.html,que
2015-12-28 06:03:00,2450.0,,2.0,Pets ok 2BRw/exposed brick dshwsher and laundry in the bsmt,/que/fee/5377275300.html,que
2015-12-28 04:33:00,2250.0,,2.0,Newly Renovated 2 Bedroom and 1 Bath,/que/fee/5377252616.html,que
2015-12-28 03:22:00,1375.0,,2.0,TODAYBRAND NEW 1 ROOM IN 2BED APT..ASTORIA 30TH AVENUE W/DRYER,/que/abo/5377212475.html,que
2015-12-28 03:03:00,1700.0,745.0,1.0,Renovated spacious/sunny close to 30th Ave N/Q EIK includes all,/que/abo/5377179792.html,que
2015-12-28 02:52:00,2200.0,,2.0,2BR in Jackson Heights available now,/que/abo/5363824365.html,que
2015-12-28 02:29:00,1800.0,785.0,1.0,Renovated sunny 1 block to 7 train elevator/laundry all included,/que/abo/5377162612.html,que
2015-12-28 02:22:00,3000.0,,3.0,Luxury Large Quiet 3 bedroom,/que/abo/5377162574.html,que
2015-12-28 02:12:00,1750.0,795.0,1.0,Renovated sunny/spacious 1 block to 7 train EIK all included,/que/abo/5377161536.html,que
2015-12-28 02:03:00,750.0,950.0,1.0,Perfect 1 bedroom apt for rent,/que/abo/5377190629.html,que
2015-12-28 01:57:00,1650.0,,1.0,Renovated 1BR close from subway available now,/que/abo/5356561019.html,que
2015-12-28 01:52:00,1900.0,810.0,1.0,Renovated sunny 2 blocks to N/Q  RM EIK closets all included,/que/abo/5377173782.html,que
2015-12-28 01:47:00,3850.0,,3.0,SHOWING NOWBrand new GIANT 3BR/2BATH.Duplex with private back yard,/que/abo/5364904684.html,que
2015-12-28 01:47:00,3295.0,,1.0,High End Luxury 1Br.Apt.24H Luxury Doorman HighriseBalcony city view,/que/abo/5372081629.html,que
2015-12-28 01:46:00,1450.0,,1.0,ALL UTILITIES INCLUDED 1450,/que/abo/5377156103.html,que
2015-12-28 01:38:00,1975.0,,2.0,2 Bedroom Apt.  Arverne By The Sea,/que/abo/5377159844.html,que
2015-12-28 01:18:00,1950.0,,3.0,Newly Renovated Apartment for Rent in convenient location  Flushing,/que/abo/5377092503.html,que
2015-12-28 00:47:00,2100.0,1100.0,3.0,3 bedrooms 1 bathroom apartment/house,/que/abo/5361104988.html,que
2015-12-28 00:43:00,1540.0,800.0,1.0,1 BedRoom Kew Gardens 1 month Rent and half month deposit.,/que/abo/5354841134.html,que
2015-12-28 00:25:00,1800.0,,1.0,1 Bedroom Apartment in Rego Park,/que/abo/5377160437.html,que
2015-12-28 00:06:00,1435.0,1200.0,2.0,2 Bedroom 2 Bath Apartment Private House,/que/abo/5377093021.html,que
2015-12-27 23:59:00,2800.0,1300.0,4.0,HUGE Newly Renovated 4 Bedroom Apartment,/que/abo/5374550151.html,que
2015-12-27 23:57:00,1595.0,,2.0,Highly desirable and easily rented two bedroom,/que/abo/5377070923.html,que
2015-12-27 23:49:00,2500.0,,3.0,ASTORIA 23 BR 2500,/que/fee/5377137905.html,que
2015-12-27 23:22:00,550.0,,1.0,Room for rent,/que/abo/5377050493.html,que
2015-12-27 23:14:00,500.0,,1.0,Light And Bright With All New Windows Installed,/que/abo/5377037060.html,que
2015-12-27 23:12:00,2764.0,,1.0,Luxury Studio w/ No Fees Amenities  Skyline Terrace Views  Gym,/que/abo/5377038626.html,que
2015-12-27 23:11:00,3462.0,,2.0,No Fee Luxury 2BR 14story Building w/ Gym Laundry  Outdoor Space,/que/abo/5377040586.html,que
2015-12-27 23:04:00,2884.0,,1.0,New Luxury One Bedroom w/ Rooftop Lounge  Great Amenities OnSite,/que/abo/5377039424.html,que
2015-12-27 22:57:00,1950.0,,3.0,RENOVATED UNIT w new kitchen in convenient location,/que/abo/5377089550.html,que
2015-12-27 22:55:00,2100.0,,2.0,ONE RENT FEE TwoBedroom Apartment,/que/abo/5377093825.html,que
2015-12-27 22:53:00,2700.0,,1.0,Long Island City Luxury 1BR at Jackson Ave w/ Gym  Laundry rm  More,/que/abo/5377039830.html,que
2015-12-27 22:40:00,2884.0,,1.0,New Luxury Lease w/ Rooftop Lounge  Skyline Views  Gym,/que/abo/5377039065.html,que
2015-12-27 22:39:00,2300.0,,2.0,New 2BRs Starting 2300Just ListedLaundryDishwasherCleanQuiet,/que/fee/5377086124.html,que
2015-12-27 22:37:00,1695.0,,1.0,New 1BRs starting1695LaundryDshwshrGraniteCTQuietCleanMustC,/que/fee/5377084295.html,que
2015-12-27 22:36:00,575.0,,1.0,Charm  Convenience Welcome Home To This Apartment,/que/abo/5376993157.html,que
2015-12-27 22:19:00,575.0,,1.0,Charm  Convenience Welcome Home To This Apartment,/que/abo/5376996205.html,que
2015-12-27 21:55:00,2600.0,1000.0,2.0,Renovated 2 BD/2 BA Ground floor house  4 minute walk to subway,/que/abo/5377037635.html,que
2015-12-27 21:51:00,2700.0,,1.0,Fabulous One Bedroom w/ Amenities in New Luxury Rental Building,/que/abo/5377033287.html,que
2015-12-27 21:50:00,2700.0,,1.0,Fabulous One Bedroom in Hip  Trendy Neighborhood of Long Island City,/que/abo/5377033763.html,que
2015-12-27 21:48:00,2400.0,,2.0,Brand new 3 bedroom 2 bath living room/eik combo apt,/que/abo/5376974932.html,que
2015-12-27 21:46:00,1950.0,,3.0,Ready to go Huge 3 Bed 2 Bath w/ heat included 1950,/que/abo/5365568599.html,que
2015-12-27 21:46:00,1950.0,,3.0,Ready to go Huge 3 Bed 2 full Bath w/ heat included 1950,/que/abo/5365578028.html,que
2015-12-27 21:46:00,1350.0,,1.0,Immaculate and Huge 1 Bed all included 1350,/que/abo/5365570866.html,que
2015-12-27 21:45:00,1350.0,,1.0,YOU MUST SEE BEAUTIFUL 1 BED 2ND FL 1350 ALL INCLUDED,/que/abo/5365583391.html,que
2015-12-27 21:44:00,2200.0,,3.0,Brand new 3 1/2 bedroom 2 bath living room/eik combo apt,/que/abo/5376975113.html,que
2015-12-27 21:41:00,2300.0,,2.0,ONE RENT FEE TwoBedroom Apartment,/que/abo/5377027725.html,que
2015-12-27 21:41:00,1400.0,700.0,1.0,VERY NICE 1 BEDROOM/1 BATH APARTMENT,/que/abo/5376929558.html,que
2015-12-27 21:39:00,1925.0,,1.0, AVAILABLE FOR IMMEDIATE MOVEIN ,/que/abo/5376971471.html,que
2015-12-27 21:37:00,2500.0,,3.0,LARGE BRAND NEW 3BR APARTMENT 1 MINUTE WALK TO L TRAIN,/que/abo/5376970119.html,que
2015-12-27 21:34:00,2100.0,,2.0,BEAUTIFUL 2 BEDROOM APARTMENT,/que/abo/5372789214.html,que
2015-12-27 21:26:00,1500.0,100.0,1.0, Renovated walking in ground floor Apt.,/que/abo/5377021631.html,que
2015-12-27 21:25:00,1649.0,,1.0,1649 bayside 1 bedroom apartment,/que/abo/5376899748.html,que
2015-12-27 21:20:00,2700.0,,2.0,ONE RENT FEE TwoBedroom Apartment,/que/abo/5377004748.html,que
2015-12-27 21:20:00,2110.0,,2.0, Clean and bright TwoBDTwoBA conveniently located near down town Jamaica,/que/abo/5376938666.html,que
2015-12-27 21:19:00,1995.0,,2.0,New to the Market  Immediate Availability,/que/abo/5376926424.html,que
2015-12-27 21:16:00,1644.0,,1.0,Bayside 1 bedroom apartment,/que/abo/5376898983.html,que
2015-12-27 21:09:00,1670.0,,1.0,NICE One BR  Rehabbed  Walk In Closets  W/D Hook Ups,/que/abo/5376916255.html,que
2015-12-27 21:04:00,1445.0,,2.0,Just Not Your Typical Apartment You See Listed,/que/abo/5376881099.html,que
2015-12-27 21:02:00,650.0,98.0,1.0,Basement 1 bdrm/1 fullbathroom ALL UTILITIES INCLUDED,/que/abo/5376934015.html,que
2015-12-27 20:56:00,1900.0,,3.0,3 Bedroom. 2 Bathroom. Kitchen/.,/que/abo/5376925566.html,que
2015-12-27 20:43:00,1644.0,,1.0,PRIME BAYSIDE LOCATION  1 BD. APT. FOR RENT,/que/abo/5376900771.html,que
2015-12-27 20:42:00,3300.0,,3.0,3 BR/ 1.5 BA APARTMENT IN RIDGEWOOD NEW BUILDING,/que/abo/5376876217.html,que
2015-12-27 20:40:00,1700.0,1400.0,2.0,Brand new 2 bedroom 2 bath living room/eik combo apt,/que/abo/5376966324.html,que
2015-12-27 20:39:00,1865.0,,2.0,Near Great Schools Attractively Landscaped Employ now,/que/abo/5376878170.html,que
2015-12-27 20:35:00,2075.0,,1.0,/ GREAT APARTMENT HOME A MUST SEE GREAT PLACE /,/que/abo/5374078556.html,que
2015-12-27 20:14:00,2250.0,,2.0,MASSIVE GUT RENOVATED 2BEDROOM IN PRIME DITMARS LOCATION ONLY 2250,/que/abo/5376837822.html,que
2015-12-27 20:12:00,1599.0,,1.0,NO fee by owner One large bedroomQueens NY,/que/abo/5376861680.html,que
2015-12-27 20:11:00,3570.0,,2.0,NO FEE1 Mo FreePrime location luxury bldg24/7 Concierge,/que/abo/5367322886.html,que
2015-12-27 20:10:00,2745.0,,1.0,NO FEE1 Mo FreeLuxury full service bldgPOOL/Gym,/que/abo/5339379959.html,que
2015-12-27 20:10:00,2745.0,,1.0,NO FEE1 Mo FreeLuxury full service bldgPOOL/Gym,/que/abo/5339546054.html,que
2015-12-27 20:10:00,3570.0,,2.0,NO FEE1 Mo FreePrime location luxury bldg24/7 Concierge,/que/abo/5363635657.html,que
2015-12-27 20:10:00,3570.0,,2.0,NO FEE1 Mo FreePrime location luxury bldg24/7 Concierge,/que/abo/5363845595.html,que
2015-12-27 20:10:00,3570.0,,2.0,\\\NO FEE1 Mo Free///Prime location luxury bldg24/7 Concierge\/\/\/\,/que/abo/5363783129.html,que
2015-12-27 20:08:00,2200.0,1240.0,3.0,Beautiful 3 Bed 1.5 Bath  Includes Heat ,/que/fee/5376946731.html,que
2015-12-27 20:08:00,2745.0,,1.0,NO FEE1 Mo FreeLuxury full service bldgPOOL/Gym,/que/abo/5339793148.html,que
2015-12-27 20:05:00,2999.0,,2.0,NO FEEGut RenovatedStainless SteelIn unit W/D,/que/abo/5360659952.html,que
2015-12-27 20:03:00,1965.0,,2.0, LIVE IN THE Austin Creek Apartments  Two BDRMS AVAILABLE ,/que/abo/5370304508.html,que
2015-12-27 19:50:00,1595.0,,1.0,Immediate Availability Desirable/Convenient Location,/que/abo/5376928227.html,que
2015-12-27 19:44:00,545.0,,1.0,Free rent On your new 1 bedroom ready to move,/que/abo/5376839276.html,que
2015-12-27 19:41:00,1855.0,,1.0,YOU WILL ENJOY THE VIEWS FROM THIS 1BDRM Unit 89,/que/abo/5374037178.html,que
2015-12-27 19:35:00,1850.0,900.0,1.0,OPN HSE GIANT ONE BEDROOM One blk to SUBWAY  AUSTIN CLEAN,/que/fee/5376912482.html,que
2015-12-27 19:34:00,2130.0,,1.0,TODAY TODAY TODAY Brand New One bdrm Apt  South Richmond Hill,/que/abo/5376838762.html,que
2015-12-27 19:33:00,1750.0,,1.0,Manhattan facing views sundrenched King Bedroom available for you,/que/abo/5370501369.html,que
2015-12-27 19:31:00,1788.0,,2.0,OPEN HOUSE  NO FEE YES THEY EXIST ALL NEW apts  AFFORDABLE PRICE,/que/nfb/5376908194.html,que
2015-12-27 19:30:00,1500.0,900.0,1.0,OPEN HOUSE KING SIZED 1 and 2 Bedrooms in well kept building,/que/fee/5376907089.html,que
2015-12-27 19:22:00,1500.0,450.0,1.0,CLOSE TO ALL 8 Min to Downtown/7 Train 3.5 Blks to LIRR Nice QUIET,/que/abo/5376782965.html,que
2015-12-27 19:22:00,1950.0,,3.0,st albans 3 br 2 bathroom,/que/abo/5350856942.html,que
2015-12-27 19:21:00,1500.0,450.0,1.0,Nice QUIET CLOSE TO ALL 8 Min to Downtown/7 Train 3.5 Blks to LIRR,/que/abo/5376788317.html,que
2015-12-27 19:20:00,2100.0,,1.0,AMAZING NEW APARTMENTWS IN LUXURY BUILDING,/que/abo/5368710638.html,que
2015-12-27 19:20:00,2100.0,1200.0,3.0,8 Min to Dwntwn 7 Train  3.5 Blk to LIRR CLOSE TO ALL QUIET Top Flr,/que/abo/5376766113.html,que
2015-12-27 19:19:00,1600.0,,2.0,ridgewood apt 3rd floor,/que/abo/5376829193.html,que
2015-12-27 19:13:00,1880.0,,1.0,One bdrms One baths for rent,/que/abo/5376773463.html,que
2015-12-27 19:11:00,2140.0,1176.0,3.0,Rockaway Park 3 bedrooms 2 baths  fabulous Surround Sound,/que/abo/5359482948.html,que
2015-12-27 19:04:00,2050.0,,2.0,TODAY TODAY NOW Brand New 2 bdrm Apt  Cambria Heights,/que/abo/5374024061.html,que
2015-12-27 19:00:00,3300.0,,3.0,BRAND NEW RENOVATIONCHEFS KITCHENPARKING AVAILABLEHARDWOOD FLOORI,/que/fee/5376875780.html,que
2015-12-27 19:00:00,1480.0,,2.0,Immaculate Two Bedroom Apartment Ready Now,/que/abo/5376771385.html,que
2015-12-27 18:56:00,2050.0,,2.0,Rosewood Park Apartments2 Bedroom AVAILABLE Today includes heat/water,/que/abo/5376751514.html,que
2015-12-27 18:48:00,1599.0,,1.0,NO fee by owner One large bedroomQueens NY,/que/abo/5358761071.html,que
2015-12-27 18:48:00,2395.0,,3.0,New corner 3bed/1.5bath just 2 blocks from the train,/que/fee/5376862984.html,que
2015-12-27 18:34:00,2299.0,,3.0,5th floor Condo Bus 65 close to St.john QCC ready to move in ,/que/abo/5352825931.html,que
2015-12-27 18:34:00,2950.0,1000.0,3.0,Luxury Duplex Apt in Bldg  2 Full Baths  BalconyPets OKD/W1/1/16,/que/fee/5376847135.html,que
2015-12-27 18:30:00,1550.0,1636.0,3.0,Howard Park Check it out 4 bed 2 bath  new granite counters,/que/abo/5367669989.html,que
2015-12-27 18:28:00,1650.0,,1.0,LOCATION LOCATION LOCATION  MUST SEE,/que/abo/5373999168.html,que
2015-12-27 18:26:00,1970.0,,2.0,FALL FOR Reserve at Sweetwater Creek Apartments 2BR/2BATH w/ PATIO  W/D D,/que/abo/5376725614.html,que
2015-12-27 18:25:00,2100.0,1200.0,3.0,3.5 Blks to LIRR 8 Min to Downtown / 7 Train CLOSE TO ALL TOP FLR,/que/abo/5376779108.html,que
2015-12-27 18:18:00,2200.0,,2.0,2 BR 1.5BTH Furnished apartment in Bellerose Queens,/que/abo/5372305351.html,que
2015-12-27 18:05:00,1550.0,,1.0,Near Great Schools Beautifully Landscaped Employ today,/que/abo/5376680483.html,que
2015-12-27 17:59:00,2100.0,1200.0,3.0,QUIET Top Flr CLOSE TO ALL 8 Min to Dwntwn 7 Train  3.5 Blk to LIRR,/que/abo/5376785526.html,que
2015-12-27 17:52:00,1095.0,,2.0,What are you looking for in your new home,/que/abo/5376696756.html,que
2015-12-27 17:46:00,1500.0,450.0,1.0,8 Min to Downtown/7 Train 3.5 Blks to LIRR CLOSE TO ALL Nice QUIET,/que/abo/5376767168.html,que
2015-12-27 17:45:00,1425.0,,1.0,Bright One bed. apt/Utilities Included/Washer/Dryer/walk to everything,/que/abo/5376663719.html,que
2015-12-27 17:44:00,1450.0,540.0,1.0,No Fee One bedroom apt available for rent in Elmhurst Queens,/que/abo/5376661649.html,que
